policy_id,customer_id,product_id,agent_id,policy_status,start_date,end_date,annual_premium_usd,sum_assured_usd,payment_frequency,payment_method,underwriting_class,riders,channel,region
POL-002804,CUST-01734,PROD-015,AGT-0011,Active,2022-04-30,2023-04-30,899.97,76919.55,Monthly,Auto-Debit,Substandard,Waiver of Premium,Digital,Philippines
POL-002805,CUST-01926,PROD-014,AGT-0010,Active,2022-02-22,2023-02-22,3562.55,173316.78,Semi-Annual,Cash,Substandard,Accidental Death,Broker,South Korea
POL-002806,CUST-00521,PROD-007,AGT-0047,Cancelled,2021-04-11,2022-04-11,1754.77,117929.26,Quarterly,Auto-Debit,Preferred,"Disability,Accidental Death,CI Rider",Bancassurance,Singapore
POL-002807,CUST-00454,PROD-010,AGT-0017,Active,2021-05-11,2022-05-11,526.74,10804.55,Monthly,Auto-Debit,Substandard,"Disability,CI Rider",Digital,Mainland China
POL-002808,CUST-00023,PROD-003,AGT-0039,Matured,2020-07-12,2021-07-12,1667.91,98785.26,Annual,Cash,Substandard,"CI Rider,Waiver of Premium,Accidental Death",Bancassurance,Indonesia
POL-002809,CUST-00399,PROD-010,AGT-0022,Active,2023-02-25,2024-02-25,656.56,14355.65,Monthly,Cash,Substandard,"Waiver of Premium,Accidental Death",Agency,Hong Kong
POL-002810,CUST-00876,PROD-010,AGT-0031,Matured,2019-07-04,2020-07-03,321.94,8416.48,Semi-Annual,Bank Transfer,Standard,Waiver of Premium,Bancassurance,Philippines
POL-002811,CUST-01876,PROD-015,AGT-0026,Cancelled,2022-01-07,2023-01-07,946.18,62342.65,Annual,Auto-Debit,Standard,Hospital Cash,Agency,Philippines
POL-002812,CUST-00468,PROD-010,AGT-0045,Matured,2021-01-15,2022-01-15,480.05,42517.51,Annual,Bank Transfer,Preferred,"Disability,CI Rider,Accidental Death",Direct,Malaysia
POL-002813,CUST-01379,PROD-008,AGT-0029,Active,2024-03-01,2025-03-01,3239.47,175576.47,Monthly,Auto-Debit,Substandard,"CI Rider,Disability,Accidental Death",Digital,Philippines
POL-002814,CUST-01738,PROD-009,AGT-0004,Active,2020-10-31,2021-10-31,569.75,53101.85,Quarterly,Auto-Debit,Standard,,Agency,Malaysia
POL-002815,CUST-00178,PROD-012,AGT-0043,Surrendered,2022-03-09,2032-03-06,7485.6,730894.39,Quarterly,Bank Transfer,Declined,,Agency,Malaysia
POL-002816,CUST-01291,PROD-007,AGT-0026,Surrendered,2019-08-12,2020-08-11,1244.08,79511.46,Semi-Annual,Cash,Declined,"Disability,Accidental Death,Waiver of Premium",Agency,Malaysia
POL-002817,CUST-01139,PROD-008,AGT-0038,Active,2021-10-23,2022-10-23,2983.54,72507.68,Annual,Cash,Preferred,"Accidental Death,Waiver of Premium,Disability",Agency,Indonesia
POL-002818,CUST-01872,PROD-003,AGT-0015,Lapsed,2021-07-22,2022-07-22,1819.05,41335.58,Annual,Auto-Debit,Standard,"Waiver of Premium,Accidental Death",Agency,Singapore
POL-002819,CUST-00033,PROD-003,AGT-0005,Active,2024-07-11,2025-07-11,798.74,47520.78,Annual,Auto-Debit,Preferred,CI Rider,Agency,Hong Kong
POL-002820,CUST-01909,PROD-010,AGT-0030,Active,2022-08-30,2023-08-30,316.44,14789.98,Semi-Annual,Cash,Preferred,"Waiver of Premium,Disability",Bancassurance,Singapore
POL-002821,CUST-01064,PROD-004,AGT-0005,Active,2018-09-12,2019-09-12,2496.2,78120.22,Monthly,Cash,Declined,"CI Rider,Disability,Hospital Cash",Agency,Singapore
POL-002822,CUST-01614,PROD-004,AGT-0040,Active,2023-12-18,2024-12-17,2586.62,258187.4,Quarterly,Bank Transfer,Preferred,"Accidental Death,Disability,Waiver of Premium",Digital,Philippines
POL-002823,CUST-00094,PROD-015,AGT-0041,Active,2021-05-20,2022-05-20,604.63,13308.14,Monthly,Cash,Declined,"Accidental Death,Hospital Cash,Waiver of Premium",Agency,Hong Kong
POL-002824,CUST-00483,PROD-014,AGT-0017,Active,2018-11-21,2019-11-21,3789.31,169396.21,Semi-Annual,Cash,Standard,CI Rider,Digital,Taiwan
POL-002825,CUST-01544,PROD-005,AGT-0004,Active,2024-11-20,2025-11-20,1691.05,126410.64,Semi-Annual,Credit Card,Preferred,,Agency,Singapore
POL-002826,CUST-01955,PROD-015,AGT-0023,Active,2021-10-27,2022-10-27,526.77,42016.82,Monthly,Credit Card,Substandard,"Hospital Cash,CI Rider,Waiver of Premium",Bancassurance,Vietnam
POL-002827,CUST-01680,PROD-004,AGT-0009,Active,2023-10-27,2024-10-26,1555.8,101039.5,Semi-Annual,Credit Card,Standard,"Accidental Death,CI Rider,Waiver of Premium",Agency,Thailand
POL-002828,CUST-00073,PROD-003,AGT-0001,Active,2023-12-11,2024-12-10,1047.99,29621.82,Quarterly,Cash,Standard,,Bancassurance,Philippines
POL-002829,CUST-01652,PROD-011,AGT-0027,Surrendered,2018-06-03,2048-05-26,10294.86,541793.1,Semi-Annual,Credit Card,Declined,Disability,Bancassurance,Thailand
POL-002830,CUST-00639,PROD-004,AGT-0039,Active,2020-12-07,2021-12-07,2235.07,95049.57,Semi-Annual,Cash,Preferred,Accidental Death,Bancassurance,Indonesia
POL-002831,CUST-01358,PROD-003,AGT-0050,Active,2024-01-31,2025-01-30,1044.74,47854.69,Semi-Annual,Bank Transfer,Preferred,Hospital Cash,Broker,Malaysia
POL-002832,CUST-00769,PROD-005,AGT-0045,Active,2020-12-31,2021-12-31,959.12,45796.0,Annual,Bank Transfer,Standard,CI Rider,Direct,Indonesia
POL-002833,CUST-01062,PROD-013,AGT-0040,Active,2024-04-09,2025-04-09,1667.58,88366.82,Annual,Cash,Preferred,"Disability,Hospital Cash,Accidental Death",Digital,Indonesia
POL-002834,CUST-01095,PROD-002,AGT-0047,Lapsed,2023-10-22,2043-10-17,1669.63,125297.29,Annual,Cash,Substandard,Waiver of Premium,Bancassurance,Philippines
POL-002835,CUST-01920,PROD-013,AGT-0014,Surrendered,2021-05-30,2022-05-30,1499.11,96241.67,Semi-Annual,Credit Card,Standard,,Agency,Singapore
POL-002836,CUST-00676,PROD-004,AGT-0042,Active,2019-01-16,2020-01-16,2912.33,244657.47,Annual,Auto-Debit,Standard,,Digital,Singapore
POL-002837,CUST-00322,PROD-005,AGT-0004,Matured,2022-02-06,2023-02-06,1580.73,72343.99,Semi-Annual,Cash,Standard,Hospital Cash,Agency,Thailand
POL-002838,CUST-00275,PROD-013,AGT-0012,Cancelled,2023-01-08,2024-01-08,1102.69,103215.21,Quarterly,Cash,Declined,,Direct,Vietnam
POL-002839,CUST-00894,PROD-015,AGT-0003,Cancelled,2022-06-18,2023-06-18,423.37,42265.8,Monthly,Cash,Preferred,"Waiver of Premium,Disability,Hospital Cash",Bancassurance,Singapore
POL-002840,CUST-01951,PROD-002,AGT-0039,Surrendered,2021-08-27,2041-08-22,2812.39,214419.24,Quarterly,Bank Transfer,Preferred,Accidental Death,Bancassurance,Malaysia
POL-002841,CUST-00884,PROD-016,AGT-0045,Active,2020-09-10,2021-09-10,923.63,43603.43,Monthly,Credit Card,Declined,Waiver of Premium,Direct,Thailand
POL-002842,CUST-00143,PROD-003,AGT-0050,Matured,2019-11-28,2020-11-27,796.15,62552.59,Quarterly,Bank Transfer,Standard,"Accidental Death,Waiver of Premium,Disability",Broker,Vietnam
POL-002843,CUST-00605,PROD-004,AGT-0040,Active,2024-08-30,2025-08-30,3876.86,387111.11,Annual,Bank Transfer,Preferred,"Waiver of Premium,Hospital Cash",Digital,Singapore
POL-002844,CUST-01104,PROD-013,AGT-0016,Active,2021-08-04,2022-08-04,1167.97,78062.58,Quarterly,Cash,Declined,Hospital Cash,Agency,Malaysia
POL-002845,CUST-00312,PROD-014,AGT-0025,Active,2020-07-02,2021-07-02,5292.95,473603.47,Quarterly,Cash,Declined,Accidental Death,Bancassurance,Singapore
POL-002846,CUST-01028,PROD-003,AGT-0012,Active,2019-08-30,2020-08-29,1513.0,151113.56,Quarterly,Cash,Standard,"Waiver of Premium,Accidental Death,Disability",Direct,Singapore
POL-002847,CUST-00586,PROD-003,AGT-0030,Active,2020-10-01,2021-10-01,1743.77,69599.13,Quarterly,Bank Transfer,Preferred,,Bancassurance,Vietnam
POL-002848,CUST-01123,PROD-009,AGT-0022,Cancelled,2021-02-19,2022-02-19,593.46,54554.28,Semi-Annual,Credit Card,Substandard,Accidental Death,Agency,Malaysia
POL-002849,CUST-01583,PROD-011,AGT-0036,Cancelled,2024-06-12,2054-06-05,9612.47,459906.55,Annual,Cash,Standard,Accidental Death,Bancassurance,Singapore
POL-002850,CUST-00273,PROD-008,AGT-0029,Active,2018-03-07,2019-03-07,2514.95,228139.93,Semi-Annual,Cash,Substandard,"Accidental Death,Waiver of Premium",Digital,Mainland China
POL-002851,CUST-01439,PROD-003,AGT-0022,Active,2020-07-18,2021-07-18,1078.52,98616.9,Quarterly,Bank Transfer,Declined,"Waiver of Premium,Disability",Agency,Hong Kong
POL-002852,CUST-00242,PROD-006,AGT-0034,Active,2018-10-17,2019-10-17,553.58,39952.02,Quarterly,Cash,Substandard,"Disability,Waiver of Premium",Bancassurance,Thailand
POL-002853,CUST-00506,PROD-002,AGT-0049,Cancelled,2018-08-23,2038-08-18,1795.88,169368.62,Monthly,Bank Transfer,Substandard,"Disability,Waiver of Premium,Accidental Death",Agency,Malaysia
POL-002854,CUST-01286,PROD-001,AGT-0025,Lapsed,2021-11-21,2026-11-20,4100.76,129497.08,Annual,Auto-Debit,Declined,CI Rider,Bancassurance,Hong Kong
POL-002855,CUST-00994,PROD-006,AGT-0014,Active,2021-05-29,2022-05-29,735.9,72501.69,Annual,Cash,Preferred,"Hospital Cash,Accidental Death,Disability",Agency,Malaysia
POL-002856,CUST-00856,PROD-013,AGT-0036,Cancelled,2024-09-03,2025-09-03,1730.08,132525.83,Quarterly,Auto-Debit,Preferred,,Bancassurance,Malaysia
POL-002857,CUST-01101,PROD-001,AGT-0047,Active,2023-09-22,2028-09-20,5057.86,458363.4,Quarterly,Bank Transfer,Declined,"Accidental Death,Hospital Cash",Bancassurance,Philippines
POL-002858,CUST-00274,PROD-001,AGT-0022,Active,2022-08-10,2027-08-09,4147.56,90576.33,Semi-Annual,Bank Transfer,Declined,"Hospital Cash,CI Rider,Accidental Death",Agency,Hong Kong
POL-002859,CUST-01805,PROD-006,AGT-0040,Lapsed,2024-01-18,2025-01-17,779.53,38928.78,Monthly,Bank Transfer,Declined,,Digital,Hong Kong
POL-002860,CUST-00019,PROD-001,AGT-0018,Surrendered,2022-11-17,2027-11-16,6487.95,613380.28,Semi-Annual,Credit Card,Standard,,Broker,Singapore
POL-002861,CUST-00200,PROD-011,AGT-0001,Lapsed,2018-07-10,2048-07-02,11430.93,957057.68,Quarterly,Cash,Substandard,"Accidental Death,CI Rider,Waiver of Premium",Bancassurance,Thailand
POL-002862,CUST-00856,PROD-015,AGT-0023,Active,2019-06-17,2020-06-16,858.47,41980.85,Semi-Annual,Auto-Debit,Standard,"CI Rider,Accidental Death",Bancassurance,Malaysia
POL-002863,CUST-00482,PROD-016,AGT-0017,Active,2020-01-29,2021-01-28,777.93,44395.17,Semi-Annual,Credit Card,Substandard,"Hospital Cash,CI Rider,Accidental Death",Digital,Philippines
POL-002864,CUST-00184,PROD-010,AGT-0028,Active,2022-03-14,2023-03-14,439.39,40856.77,Annual,Credit Card,Preferred,Disability,Digital,Singapore
POL-002865,CUST-01356,PROD-009,AGT-0043,Surrendered,2023-12-31,2024-12-30,736.82,43236.15,Semi-Annual,Credit Card,Declined,CI Rider,Agency,Hong Kong
POL-002866,CUST-01567,PROD-008,AGT-0045,Matured,2021-12-30,2022-12-30,1511.96,96861.11,Monthly,Bank Transfer,Preferred,,Direct,Singapore
POL-002867,CUST-00640,PROD-007,AGT-0043,Active,2018-06-06,2019-06-06,1875.63,60332.96,Monthly,Bank Transfer,Standard,"Accidental Death,CI Rider",Agency,South Korea
POL-002868,CUST-01176,PROD-002,AGT-0035,Active,2023-05-14,2043-05-09,2098.27,190553.0,Annual,Cash,Standard,"Disability,Hospital Cash,CI Rider",Broker,Thailand
POL-002869,CUST-00076,PROD-014,AGT-0005,Active,2022-04-19,2023-04-19,2839.26,83541.02,Monthly,Cash,Standard,"Accidental Death,CI Rider,Disability",Agency,South Korea
POL-002870,CUST-01920,PROD-013,AGT-0040,Active,2023-09-12,2024-09-11,1429.72,115079.93,Quarterly,Bank Transfer,Substandard,"Hospital Cash,CI Rider",Digital,Singapore
POL-002871,CUST-00141,PROD-003,AGT-0030,Active,2024-05-15,2025-05-15,1799.69,173949.64,Semi-Annual,Cash,Standard,,Bancassurance,Indonesia
POL-002872,CUST-00904,PROD-001,AGT-0019,Active,2024-11-28,2029-11-27,6523.78,466386.7,Monthly,Auto-Debit,Preferred,"Waiver of Premium,Hospital Cash,Accidental Death",Bancassurance,South Korea
POL-002873,CUST-01751,PROD-003,AGT-0044,Cancelled,2024-01-28,2025-01-27,2014.66,75498.91,Quarterly,Bank Transfer,Standard,,Agency,Singapore
POL-002874,CUST-01433,PROD-013,AGT-0031,Cancelled,2018-06-12,2019-06-12,1183.59,78895.47,Annual,Credit Card,Standard,,Bancassurance,Malaysia
POL-002875,CUST-01894,PROD-016,AGT-0009,Active,2022-11-04,2023-11-04,591.01,56261.14,Semi-Annual,Credit Card,Declined,"Waiver of Premium,CI Rider",Agency,Hong Kong
POL-002876,CUST-00590,PROD-002,AGT-0004,Cancelled,2021-10-10,2041-10-05,2113.51,197996.9,Semi-Annual,Auto-Debit,Substandard,,Agency,Thailand
POL-002877,CUST-01482,PROD-005,AGT-0033,Active,2019-12-03,2020-12-02,2256.12,186163.1,Semi-Annual,Bank Transfer,Standard,,Digital,Thailand
POL-002878,CUST-01730,PROD-014,AGT-0028,Active,2021-03-08,2022-03-08,6324.34,428692.87,Semi-Annual,Bank Transfer,Preferred,"Disability,Hospital Cash",Digital,Vietnam
POL-002879,CUST-01015,PROD-010,AGT-0045,Cancelled,2024-03-08,2025-03-08,433.21,12426.0,Quarterly,Bank Transfer,Declined,"Disability,Accidental Death",Direct,Hong Kong
POL-002880,CUST-00458,PROD-009,AGT-0024,Active,2024-03-11,2025-03-11,356.95,34928.79,Monthly,Cash,Standard,"Disability,Hospital Cash,Accidental Death",Bancassurance,Taiwan
POL-002881,CUST-01527,PROD-015,AGT-0050,Active,2021-11-12,2022-11-12,601.19,54664.87,Quarterly,Bank Transfer,Substandard,"CI Rider,Waiver of Premium,Accidental Death",Broker,Vietnam
POL-002882,CUST-00279,PROD-011,AGT-0031,Active,2024-05-25,2054-05-18,9643.13,842464.87,Monthly,Auto-Debit,Substandard,"Accidental Death,CI Rider,Disability",Bancassurance,Malaysia
POL-002883,CUST-01343,PROD-014,AGT-0010,Active,2019-03-02,2020-03-01,3540.82,193713.13,Quarterly,Auto-Debit,Substandard,"CI Rider,Accidental Death",Broker,Philippines
POL-002884,CUST-01614,PROD-016,AGT-0009,Active,2021-06-29,2022-06-29,879.11,64485.38,Annual,Auto-Debit,Standard,,Agency,Philippines
POL-002885,CUST-01279,PROD-010,AGT-0034,Lapsed,2024-08-22,2025-08-22,669.58,49521.25,Annual,Bank Transfer,Declined,,Bancassurance,Hong Kong
POL-002886,CUST-00138,PROD-010,AGT-0018,Lapsed,2023-07-11,2024-07-10,312.25,30056.61,Annual,Cash,Standard,"Hospital Cash,Disability",Broker,Thailand
POL-002887,CUST-01276,PROD-012,AGT-0045,Matured,2024-12-02,2034-11-30,7205.59,295960.93,Annual,Cash,Substandard,,Direct,Vietnam
POL-002888,CUST-01881,PROD-010,AGT-0007,Active,2019-08-07,2020-08-06,698.17,28040.61,Quarterly,Auto-Debit,Preferred,Accidental Death,Agency,Malaysia
POL-002889,CUST-00277,PROD-015,AGT-0026,Lapsed,2024-08-01,2025-08-01,766.94,27025.68,Semi-Annual,Cash,Preferred,,Agency,South Korea
POL-002890,CUST-01045,PROD-014,AGT-0018,Active,2021-10-13,2022-10-13,6343.82,574743.43,Annual,Credit Card,Declined,,Broker,Taiwan
POL-002891,CUST-00960,PROD-009,AGT-0037,Active,2024-05-02,2025-05-02,374.16,28690.99,Quarterly,Bank Transfer,Declined,,Bancassurance,South Korea
POL-002892,CUST-01060,PROD-001,AGT-0023,Active,2021-07-10,2026-07-09,5815.42,515600.64,Annual,Cash,Preferred,,Bancassurance,Malaysia
POL-002893,CUST-01281,PROD-005,AGT-0037,Active,2022-09-06,2023-09-06,1755.12,38598.21,Annual,Bank Transfer,Preferred,"Hospital Cash,Waiver of Premium,Disability",Bancassurance,Malaysia
POL-002894,CUST-00927,PROD-014,AGT-0010,Cancelled,2024-02-05,2025-02-04,6601.2,366123.17,Quarterly,Bank Transfer,Declined,Waiver of Premium,Broker,Hong Kong
POL-002895,CUST-00041,PROD-013,AGT-0049,Cancelled,2024-02-15,2025-02-14,1400.54,47328.69,Semi-Annual,Credit Card,Declined,"Hospital Cash,Waiver of Premium,Accidental Death",Agency,Thailand
POL-002896,CUST-01770,PROD-005,AGT-0001,Active,2021-02-16,2022-02-16,1111.41,96897.22,Annual,Cash,Preferred,,Bancassurance,South Korea
POL-002897,CUST-01549,PROD-015,AGT-0049,Surrendered,2023-03-15,2024-03-14,516.75,46571.43,Quarterly,Cash,Substandard,CI Rider,Agency,Philippines
POL-002898,CUST-01116,PROD-016,AGT-0011,Surrendered,2021-01-10,2022-01-10,666.48,31955.6,Semi-Annual,Credit Card,Declined,"Waiver of Premium,Hospital Cash",Digital,Indonesia
POL-002899,CUST-01119,PROD-001,AGT-0047,Active,2024-05-30,2029-05-29,5166.62,191941.75,Semi-Annual,Cash,Standard,"Disability,Hospital Cash",Bancassurance,Hong Kong
POL-002900,CUST-01127,PROD-015,AGT-0022,Active,2020-02-22,2021-02-21,768.0,17565.74,Quarterly,Bank Transfer,Substandard,"CI Rider,Accidental Death",Agency,Thailand
POL-002901,CUST-00295,PROD-005,AGT-0034,Matured,2018-09-25,2019-09-25,1732.42,101144.58,Monthly,Bank Transfer,Preferred,,Bancassurance,Philippines
POL-002902,CUST-01159,PROD-009,AGT-0004,Active,2020-05-28,2021-05-28,364.75,23889.19,Semi-Annual,Bank Transfer,Preferred,"CI Rider,Accidental Death,Disability",Agency,Singapore
POL-002903,CUST-01053,PROD-010,AGT-0022,Active,2021-01-26,2022-01-26,536.4,39592.61,Monthly,Bank Transfer,Preferred,Waiver of Premium,Agency,Taiwan
POL-002904,CUST-01777,PROD-004,AGT-0040,Lapsed,2022-07-27,2023-07-27,3758.97,225443.39,Semi-Annual,Cash,Substandard,Accidental Death,Digital,Thailand
POL-002905,CUST-00730,PROD-013,AGT-0025,Matured,2020-10-05,2021-10-05,1488.91,109714.85,Quarterly,Bank Transfer,Preferred,"Waiver of Premium,CI Rider,Hospital Cash",Bancassurance,Philippines
POL-002906,CUST-01812,PROD-016,AGT-0032,Surrendered,2023-02-11,2024-02-11,1008.23,22840.6,Quarterly,Auto-Debit,Standard,"CI Rider,Waiver of Premium,Hospital Cash",Digital,South Korea
POL-002907,CUST-00287,PROD-007,AGT-0028,Lapsed,2024-01-18,2025-01-17,980.05,23791.34,Annual,Bank Transfer,Declined,Accidental Death,Digital,Singapore
POL-002908,CUST-01524,PROD-001,AGT-0006,Active,2021-11-11,2026-11-10,5937.0,297149.26,Semi-Annual,Credit Card,Preferred,Disability,Broker,Taiwan
POL-002909,CUST-01338,PROD-014,AGT-0044,Active,2023-01-03,2024-01-03,3410.58,249274.16,Monthly,Auto-Debit,Preferred,"Hospital Cash,Waiver of Premium,CI Rider",Agency,Philippines
POL-002910,CUST-01089,PROD-011,AGT-0045,Active,2023-08-27,2053-08-19,5839.17,199499.42,Quarterly,Credit Card,Substandard,Waiver of Premium,Direct,Malaysia
POL-002911,CUST-01367,PROD-001,AGT-0037,Active,2022-08-10,2027-08-09,2670.84,119755.25,Monthly,Credit Card,Substandard,Hospital Cash,Bancassurance,Malaysia
POL-002912,CUST-01504,PROD-016,AGT-0015,Active,2018-02-19,2019-02-19,1290.16,79549.25,Annual,Bank Transfer,Declined,Disability,Agency,Vietnam
POL-002913,CUST-00098,PROD-004,AGT-0027,Active,2021-10-17,2022-10-17,3043.4,268065.08,Quarterly,Auto-Debit,Substandard,"Waiver of Premium,Hospital Cash",Bancassurance,Hong Kong
POL-002914,CUST-00464,PROD-014,AGT-0001,Surrendered,2022-06-26,2023-06-26,4056.96,245556.36,Semi-Annual,Credit Card,Substandard,Waiver of Premium,Bancassurance,Mainland China
POL-002915,CUST-00923,PROD-016,AGT-0012,Active,2024-05-07,2025-05-07,959.93,90516.71,Quarterly,Auto-Debit,Declined,"Waiver of Premium,Hospital Cash,Accidental Death",Direct,South Korea
POL-002916,CUST-00854,PROD-003,AGT-0043,Active,2022-12-08,2023-12-08,1033.19,58071.19,Annual,Cash,Declined,"Hospital Cash,Waiver of Premium,CI Rider",Agency,Hong Kong
POL-002917,CUST-00204,PROD-010,AGT-0030,Surrendered,2022-10-14,2023-10-14,694.27,46423.63,Semi-Annual,Bank Transfer,Substandard,"Waiver of Premium,CI Rider,Disability",Bancassurance,Hong Kong
POL-002918,CUST-00299,PROD-009,AGT-0004,Active,2024-03-02,2025-03-02,752.85,55476.51,Quarterly,Credit Card,Substandard,"Accidental Death,Disability,Hospital Cash",Agency,Malaysia
POL-002919,CUST-00610,PROD-015,AGT-0008,Cancelled,2023-12-22,2024-12-21,370.11,36157.19,Monthly,Auto-Debit,Preferred,"Waiver of Premium,Disability,Accidental Death",Digital,Hong Kong
POL-002920,CUST-01469,PROD-011,AGT-0042,Active,2023-11-13,2053-11-05,7132.14,176860.14,Monthly,Credit Card,Declined,"Waiver of Premium,CI Rider",Digital,Vietnam
POL-002921,CUST-01417,PROD-015,AGT-0022,Active,2019-08-17,2020-08-16,433.09,11227.12,Annual,Cash,Declined,"Hospital Cash,Waiver of Premium,Disability",Agency,Malaysia
POL-002922,CUST-01185,PROD-007,AGT-0001,Cancelled,2018-10-02,2019-10-02,1463.31,110004.42,Annual,Auto-Debit,Preferred,"Accidental Death,Disability,CI Rider",Bancassurance,Hong Kong
POL-002923,CUST-00168,PROD-004,AGT-0016,Surrendered,2021-07-21,2022-07-21,2452.16,165957.7,Annual,Auto-Debit,Declined,CI Rider,Agency,Thailand
POL-002924,CUST-00297,PROD-016,AGT-0036,Cancelled,2019-04-06,2020-04-05,1177.04,71015.63,Monthly,Auto-Debit,Declined,"Accidental Death,Disability,Hospital Cash",Bancassurance,Taiwan
POL-002925,CUST-00076,PROD-006,AGT-0026,Active,2023-06-24,2024-06-23,316.32,27850.32,Monthly,Cash,Declined,"Waiver of Premium,CI Rider,Accidental Death",Agency,South Korea
POL-002926,CUST-00149,PROD-004,AGT-0017,Lapsed,2022-09-17,2023-09-17,1646.81,149389.45,Monthly,Bank Transfer,Preferred,"Accidental Death,Disability,Waiver of Premium",Digital,South Korea
POL-002927,CUST-01063,PROD-001,AGT-0048,Active,2019-11-17,2024-11-15,5028.22,342294.66,Monthly,Bank Transfer,Substandard,"Accidental Death,Waiver of Premium,Hospital Cash",Direct,Singapore
POL-002928,CUST-00889,PROD-016,AGT-0016,Active,2024-01-14,2025-01-13,1245.09,66932.79,Monthly,Cash,Substandard,CI Rider,Agency,Vietnam
POL-002929,CUST-01674,PROD-013,AGT-0030,Lapsed,2018-04-14,2019-04-14,1099.91,76909.08,Quarterly,Cash,Substandard,,Bancassurance,Thailand
POL-002930,CUST-00609,PROD-008,AGT-0035,Active,2020-08-28,2021-08-28,2599.56,143998.63,Monthly,Auto-Debit,Preferred,,Broker,Hong Kong
POL-002931,CUST-01128,PROD-007,AGT-0014,Active,2022-03-20,2023-03-20,2029.72,182514.09,Monthly,Auto-Debit,Declined,"Waiver of Premium,Hospital Cash,Disability",Agency,Taiwan
POL-002932,CUST-00170,PROD-006,AGT-0032,Active,2018-08-03,2019-08-03,413.32,32778.47,Monthly,Bank Transfer,Declined,,Digital,Mainland China
POL-002933,CUST-00627,PROD-007,AGT-0029,Active,2021-01-01,2022-01-01,1378.22,77075.45,Quarterly,Auto-Debit,Standard,,Digital,Singapore
POL-002934,CUST-01170,PROD-005,AGT-0032,Active,2021-09-20,2022-09-20,2248.11,186376.34,Quarterly,Cash,Declined,"Disability,Hospital Cash",Digital,Hong Kong
